countryIsoCode,country,indexCode,index,dimension,indicatorCode,indicator,year,value,note
MNE,Montenegro,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.21,
MNE,Montenegro,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.113,
MNE,Montenegro,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,42.19,
MNE,Montenegro,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,49.91,
MNE,Montenegro,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,57.88,
MNE,Montenegro,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,65.24,
MNE,Montenegro,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,7.191556314,
MNE,Montenegro,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,5.816906035,
MNE,Montenegro,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,11.11111111,
MNE,Montenegro,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,28.39506173,
MNE,Montenegro,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,88.88888889,
MNE,Montenegro,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,71.60493827,
MNE,Montenegro,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,83.46874905,
MNE,Montenegro,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,93.3874588,
MNE,Montenegro,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,94.3099966,
MNE,Montenegro,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,97.91311646,
MNG,Mongolia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,21.697,
MNG,Mongolia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,29.724,
MNG,Mongolia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.416,
MNG,Mongolia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.311,
MNG,Mongolia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,54.26,
MNG,Mongolia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,58.33,
MNG,Mongolia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,64.79,
MNG,Mongolia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,72.97,
MNG,Mongolia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,65.49473535,
MNG,Mongolia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,39.70739393,
MNG,Mongolia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,3.947368421,
MNG,Mongolia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,17.33333333,
MNG,Mongolia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,96.05263158,
MNG,Mongolia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,82.66666667,
MNG,Mongolia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,85.29000092,
MNG,Mongolia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,91.99784851,
MNG,Mongolia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,84.09999847,
MNG,Mongolia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,89.586586,
MOZ,Mozambique,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,161.838,
MOZ,Mozambique,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,161.32,
MOZ,Mozambique,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.545,
MOZ,Mozambique,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.491,
MOZ,Mozambique,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,82.17,
MOZ,Mozambique,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,72.22,
MOZ,Mozambique,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,81.7,
MOZ,Mozambique,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,78.86,
MOZ,Mozambique,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,321.5410418,
MOZ,Mozambique,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,149.9191369,
MOZ,Mozambique,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,39.2,
MOZ,Mozambique,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,41.2,
MOZ,Mozambique,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,60.8,
MOZ,Mozambique,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,58.8,
MOZ,Mozambique,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,10.51499987,
MOZ,Mozambique,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,15.45333385,
MOZ,Mozambique,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,19.02499962,
MOZ,Mozambique,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,23.33666611,
MRT,Mauritania,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,101.835,
MRT,Mauritania,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,94.333,
MRT,Mauritania,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.644,
MRT,Mauritania,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.612,
MRT,Mauritania,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,28.11,
MRT,Mauritania,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,29.78,
MRT,Mauritania,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,63.08,
MRT,Mauritania,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,64.06,
MRT,Mauritania,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,586.0723512,
MRT,Mauritania,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,431.1010824,
MRT,Mauritania,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,19.20529801,
MRT,Mauritania,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,20.26143791,
MRT,Mauritania,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,80.79470199,
MRT,Mauritania,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,79.73856209,
MRT,Mauritania,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,8.82090868,
MRT,Mauritania,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,15.56986755,
MRT,Mauritania,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,17.8027361,
MRT,Mauritania,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,27.13358035,
MUS,Mauritius,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,30.745,
MUS,Mauritius,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,22.83,
MUS,Mauritius,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.37,
MUS,Mauritius,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.325,
MUS,Mauritius,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,43.62,
MUS,Mauritius,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,45.94,
MUS,Mauritius,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,75.56,
MUS,Mauritius,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,72.92,
MUS,Mauritius,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,55.05951373,
MUS,Mauritius,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,49.05517331,
MUS,Mauritius,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,18.84057971,
MUS,Mauritius,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,20,
MUS,Mauritius,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,81.15942029,
MUS,Mauritius,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,80,
MUS,Mauritius,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,48.31999935,
MUS,Mauritius,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,57.69664383,
MUS,Mauritius,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,57.67727349,
MUS,Mauritius,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,65.33517456,
MWI,Malawi,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,143.882,
MWI,Malawi,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,120.579,
MWI,Malawi,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.614,
MWI,Malawi,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.577,
MWI,Malawi,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,70.29,
MWI,Malawi,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,61.78,
MWI,Malawi,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,79.28,
MWI,Malawi,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,72.22,
MWI,Malawi,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,512.9306806,
MWI,Malawi,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,370.2438902,
MWI,Malawi,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,20.83333333,
MWI,Malawi,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,22.91666667,
MWI,Malawi,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,79.16666667,
MWI,Malawi,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,77.08333333,
MWI,Malawi,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,11.5024676,
MWI,Malawi,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,13.93677584,
MWI,Malawi,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,25.87623317,
MWI,Malawi,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,27.57435735,
MYS,Malaysia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,13.684,
MYS,Malaysia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,8.45,
MYS,Malaysia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2010,0.262,
MYS,Malaysia,GII,Gender Inequality Index,,gii,Gender Inequality Index (value),2019,0.193,
MYS,Malaysia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2010,47.68,
MYS,Malaysia,GII,Gender Inequality Index,,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",2019,55.62,
MYS,Malaysia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2010,79.76,
MYS,Malaysia,GII,Gender Inequality Index,,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",2019,80.83,
MYS,Malaysia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,25.47595961,
MYS,Malaysia,GII,Gender Inequality Index,,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",2019,21.58031568,
MYS,Malaysia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2010,13.98601399,
MYS,Malaysia,GII,Gender Inequality Index,,pr_f,"Share of seats in parliament, female (% held by women)",2019,15.51724138,
MYS,Malaysia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2010,86.01398601,
MYS,Malaysia,GII,Gender Inequality Index,,pr_m,"Share of seats in parliament, male (% held by men)",2019,84.48275862,
MYS,Malaysia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2010,65.08000183,
MYS,Malaysia,GII,Gender Inequality Index,,se_f,"Population with at least some secondary education, female (% ages 25 and older)",2019,75.04000092,
MYS,Malaysia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2010,71.30999756,
MYS,Malaysia,GII,Gender Inequality Index,,se_m,"Population with at least some secondary education, male (% ages 25 and older)",2019,78.43000031,
NAM,Namibia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2010,78.508,
NAM,Namibia,GII,Gender Inequality Index,,abr,"Adolescent Birth Rate (births per 1,000 women ages 15-19)",2019,71.902,
